country,region,year,latitude,longitude,type_of_violence,best
Georgia,Europe,1992,42.227636,43.968608,1,2
Georgia,Europe,1992,42.227636,43.968608,1,21
Georgia,Europe,1992,42.227636,43.968608,1,4
Georgia,Europe,1993,42.751004,42.040929,1,4
Georgia,Europe,1993,42.141944,41.676389,1,1
Georgia,Europe,1993,42.437664,41.688489,1,2
Georgia,Europe,1995,42.666667,41.75,3,10
Georgia,Europe,1992,42.227636,43.968608,1,2
Georgia,Europe,1992,42.227636,43.968608,1,3
Georgia,Europe,1992,41.979768,41.842424,1,2
Georgia,Europe,1992,43.001962,41.013907,1,2
Georgia,Europe,1992,42.7794,41.3756,1,3
Georgia,Europe,1992,43.25,41.0,1,0
Georgia,Europe,1991,41.716667,44.783333,1,17
Georgia,Europe,1993,43.001962,41.013907,1,120
Georgia,Europe,1993,43.001962,41.013907,1,200
Georgia,Europe,1991,41.716667,44.783333,1,3
Georgia,Europe,1991,41.716667,44.783333,1,31
Georgia,Europe,1991,41.716667,44.783333,1,1
Georgia,Europe,1992,41.716667,44.783333,1,5
Georgia,Europe,1992,42.649961,42.159848,1,1
Georgia,Europe,1992,42.509139,41.866992,1,2
Georgia,Europe,1992,42.227636,43.968608,1,4
Georgia,Europe,1992,42.233889,43.990833,1,7
Georgia,Europe,1992,42.227636,43.968608,1,18
Georgia,Europe,1992,42.333333,44.0,1,6
Georgia,Europe,1992,42.227636,43.968608,1,7
Georgia,Europe,1992,42.333333,44.0,1,2
Georgia,Europe,1992,42.0,43.5,1,10
Georgia,Europe,1992,42.333333,44.0,1,13
Georgia,Europe,1992,42.227636,43.968608,1,10
Georgia,Europe,1992,42.227636,43.968608,1,0
Georgia,Europe,1992,42.227636,43.968608,1,1
Georgia,Europe,1992,42.227636,43.968608,1,4
Georgia,Europe,1992,42.333333,44.0,1,1
Georgia,Europe,1992,42.333333,44.0,1,4
Georgia,Europe,1992,42.333333,44.0,1,6
Georgia,Europe,1992,43.001962,41.013907,1,1
Georgia,Europe,1992,43.303869,40.256137,1,6
Georgia,Europe,1992,43.0,41.5,1,30
Georgia,Europe,1992,42.7794,41.3756,1,2
Georgia,Europe,1992,43.001962,41.013907,1,14
Georgia,Europe,1992,43.001962,41.013907,1,6
Georgia,Europe,1992,42.227636,43.968608,1,1
Georgia,Europe,1997,43.0,41.5,2,0
Georgia,Europe,1992,43.303869,40.256137,1,0
Georgia,Europe,1992,43.0,41.5,1,34
Georgia,Europe,1992,43.0,41.5,1,0
Georgia,Europe,1993,43.084779,40.826042,1,6
Georgia,Europe,1993,43.054959,40.996664,1,8
Georgia,Europe,1993,43.001962,41.013907,1,4
Georgia,Europe,1993,43.001962,41.013907,1,6
Georgia,Europe,1993,43.001962,41.013907,1,12
Georgia,Europe,1993,43.10227,40.618098,1,2
Georgia,Europe,1993,43.001962,41.013907,1,5
Georgia,Europe,1993,42.916667,41.75,1,350
Georgia,Europe,1993,41.979768,41.842424,1,1
Georgia,Europe,1993,43.001962,41.013907,1,2
Georgia,Europe,1993,42.159686,42.337775,1,5
Georgia,Europe,1993,42.916667,41.75,1,2
Georgia,Europe,1993,42.159686,42.337775,1,9
Georgia,Europe,1993,42.916389,43.011389,1,42
Georgia,Europe,1993,42.095833,42.20174,1,7
Georgia,Europe,1993,42.1,41.95,1,4
Georgia,Europe,1993,42.141944,41.676389,1,6
Georgia,Europe,1993,41.933333,41.983333,1,1
Georgia,Europe,1993,42.318078,41.899979,1,10
Georgia,Europe,1993,42.159686,42.337775,1,2
Serbia (Yugoslavia),Europe,1997,42.260833,20.571667,3,1
Georgia,Europe,2004,42.227636,43.968608,1,2
Georgia,Europe,2004,42.333333,44.0,1,0
Georgia,Europe,1993,42.141944,41.676389,1,1
Georgia,Europe,1993,42.159686,42.337775,1,24
Serbia (Yugoslavia),Europe,1991,45.487222,15.993333,1,1
Georgia,Europe,1993,42.318078,41.899979,1,3
Georgia,Europe,1992,43.001962,41.013907,1,75
Georgia,Europe,2004,42.333333,44.0,1,1
Georgia,Europe,2004,42.333333,44.0,1,0
Georgia,Europe,1992,43.0,41.5,1,1
Georgia,Europe,2004,42.333333,44.0,1,3
Georgia,Europe,1992,43.431944,40.264722,1,23
Georgia,Europe,1992,43.0,41.5,1,15
Georgia,Europe,1992,43.001962,41.013907,1,5
Georgia,Europe,1992,43.303869,40.256137,1,1
Georgia,Europe,1992,43.001962,41.013907,1,4
Georgia,Europe,1992,43.0,41.5,1,3
Georgia,Europe,1993,42.141944,41.676389,3,0
Georgia,Europe,1992,43.001962,41.013907,1,22
Georgia,Europe,2004,42.288889,43.950833,1,4
Georgia,Europe,2004,42.390394,43.922344,1,8
Georgia,Europe,2008,42.333333,44.0,1,373
Georgia,Europe,1992,41.979768,41.842424,1,4
Georgia,Europe,1992,42.916667,41.75,1,4
Georgia,Europe,1992,43.303869,40.256137,1,44
Georgia,Europe,2008,41.329804,44.2073,1,0
Georgia,Europe,1995,42.666667,41.75,3,2
Georgia,Europe,2008,42.227636,43.968608,1,6
Georgia,Europe,2008,42.06379,44.085222,1,1
Georgia,Europe,2008,42.1573,43.875575,1,2
Georgia,Europe,2008,42.333333,44.0,1,159
Georgia,Europe,2008,42.333333,44.0,1,29
Georgia,Europe,2008,42.333333,44.0,1,0
Georgia,Europe,2008,42.333333,44.0,1,49
Georgia,Europe,1991,41.716667,44.783333,1,0
Georgia,Europe,1992,43.10227,40.618098,1,40
Georgia,Europe,1992,42.268889,42.079167,1,1
Georgia,Europe,1993,43.001962,41.013907,1,3
Georgia,Europe,1997,42.8797,41.1442,2,19
Georgia,Europe,1992,43.001962,41.013907,1,4
Georgia,Europe,1992,42.916667,41.75,1,6
Georgia,Europe,1992,43.0,41.5,1,0
Georgia,Europe,1992,43.303869,40.256137,1,15
Georgia,Europe,1992,43.001962,41.013907,1,0
Georgia,Europe,1992,43.065045,40.980127,1,30
Georgia,Europe,1992,43.001962,41.013907,1,1
Georgia,Europe,1992,43.0,41.5,1,10
Georgia,Europe,1997,42.916667,41.75,2,2
Georgia,Europe,1997,42.566608,41.654176,2,1
Georgia,Europe,1997,42.657814,41.516068,2,4
Georgia,Europe,1992,43.001962,41.013907,1,4
Georgia,Europe,1992,42.20069,42.211357,1,5
Georgia,Europe,1992,43.0,41.5,1,4
Georgia,Europe,1992,43.253501,40.306898,1,3
Georgia,Europe,1992,43.226206,40.352582,1,1
Georgia,Europe,1993,42.952668,40.981643,3,28
Georgia,Europe,1992,42.141944,41.676389,1,10
Georgia,Europe,1992,42.141944,41.676389,1,1
Georgia,Europe,1992,43.0,41.5,1,2
Georgia,Europe,1995,43.083333,41.333333,3,40
Georgia,Europe,1992,42.141944,41.676389,1,6
Georgia,Europe,1992,43.0,41.5,1,40
Georgia,Europe,1993,43.0,41.5,1,4
Georgia,Europe,1993,43.001962,41.013907,1,1
Georgia,Europe,2004,42.227636,43.968608,1,3
Georgia,Europe,2004,42.227636,43.968608,1,3
Georgia,Europe,1992,42.509139,41.866992,1,6
Georgia,Europe,1992,42.916667,41.75,1,0
Georgia,Europe,1992,43.001962,41.013907,1,1
Georgia,Europe,1993,42.779472,41.502181,1,2
Georgia,Europe,1993,43.001962,41.013907,1,2
Georgia,Europe,1993,43.084779,40.826042,1,4
Georgia,Europe,1992,43.0,41.5,1,19
Georgia,Europe,1992,43.253501,40.306898,1,5
Georgia,Europe,1998,42.584167,41.594444,2,36
Georgia,Europe,1998,42.566608,41.654176,2,1
Georgia,Europe,1993,43.001962,41.013907,1,4
Georgia,Europe,1993,42.916667,41.75,1,19
Georgia,Europe,1993,43.001962,41.013907,1,3
Georgia,Europe,1993,43.001962,41.013907,1,1
Georgia,Europe,1993,43.001962,41.013907,1,30
Georgia,Europe,1993,43.226206,40.352582,1,0
Georgia,Europe,1993,42.321295,42.430242,1,13
Georgia,Europe,1992,42.916667,41.75,1,4
Georgia,Europe,1992,42.141944,41.676389,1,4
Georgia,Europe,1992,42.141944,41.676389,1,9
Georgia,Europe,2004,42.304261,43.939436,1,0
Georgia,Europe,2004,42.333333,44.0,1,0
Serbia (Yugoslavia),Europe,1992,45.436389,17.188889,1,1
Bosnia-Herzegovina,Europe,1993,44.0975,17.878889,1,10
Serbia (Yugoslavia),Europe,1991,45.288333,18.804722,1,2
Bosnia-Herzegovina,Europe,1992,43.343333,17.808056,1,6
Serbia (Yugoslavia),Europe,1991,44.869444,15.2375,2,3
Ukraine,Europe,2015,48.14,37.74,1,1
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,3,1
Bosnia-Herzegovina,Europe,1994,44.549167,18.096667,3,11
Ukraine,Europe,2015,48.075,37.725556,1,3
Bosnia-Herzegovina,Europe,1994,43.666944,18.976389,3,0
Russia (Soviet Union),Europe,2015,43.666,45.3841,1,2
Ukraine,Europe,2015,48.92,39.02,1,2
Ukraine,Europe,2015,48.0,37.805278,1,3
Ukraine,Europe,2015,47.595,37.4825,1,12
Ukraine,Europe,2015,48.14,37.74,1,1
Ukraine,Europe,2015,48.075,37.725556,1,2
Ukraine,Europe,2015,47.095833,37.549444,1,30
Bosnia-Herzegovina,Europe,1992,44.106389,19.296944,1,3
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Ukraine,Europe,2015,48.075,37.725556,1,1
Ukraine,Europe,2015,48.0,37.805278,1,4
Ukraine,Europe,2015,48.075,37.725556,1,2
Ukraine,Europe,2015,48.075,37.725556,1,4
Ukraine,Europe,2015,48.694329,39.453292,1,1
Ukraine,Europe,2015,48.0,37.805278,1,2
Ukraine,Europe,2015,48.075,37.725556,1,6
Ukraine,Europe,2015,48.075,37.725556,1,2
Ukraine,Europe,2015,48.313148,38.277561,1,2
Ukraine,Europe,2015,48.0,37.805278,1,5
Ukraine,Europe,2015,48.075,37.725556,1,3
Ukraine,Europe,2015,48.0,37.805278,1,6
Ukraine,Europe,2015,48.15,38.65,1,4
Ukraine,Europe,2015,48.3,38.05,1,10
Ukraine,Europe,2015,48.92,39.02,1,8
Ukraine,Europe,2015,48.6333,38.5167,1,0
Ukraine,Europe,2015,48.333333,38.4,1,4
Ukraine,Europe,2015,48.333333,38.4,1,8
Ukraine,Europe,2015,48.333333,38.4,1,9
Ukraine,Europe,2015,48.0,37.805278,1,1
Ukraine,Europe,2015,48.15,38.65,1,3
Ukraine,Europe,2015,48.564161,38.644237,1,0
Ukraine,Europe,2015,48.0,37.805278,1,1
Ukraine,Europe,2015,48.133333,38.933333,1,0
Ukraine,Europe,2015,48.566667,39.3,1,0
Ukraine,Europe,2015,48.333333,38.4,1,8
Ukraine,Europe,2015,48.92,39.02,1,3
Ukraine,Europe,2015,48.721895,39.25145,1,2
Ukraine,Europe,2015,48.15,38.65,1,12
Ukraine,Europe,2015,48.0,37.805278,1,12
Ukraine,Europe,2015,48.0,37.805278,1,6
Ukraine,Europe,2015,48.15,38.65,1,15
Ukraine,Europe,2015,48.15,38.65,1,12
Ukraine,Europe,2015,48.333333,38.4,1,7
Bosnia-Herzegovina,Europe,1993,43.914722,18.125833,1,1
Bosnia-Herzegovina,Europe,1993,43.660278,17.761667,1,2
Bosnia-Herzegovina,Europe,1993,43.9425,18.076667,1,3
Bosnia-Herzegovina,Europe,1993,43.343333,17.808056,1,2
Bosnia-Herzegovina,Europe,1993,44.154444,17.790278,1,40
Bosnia-Herzegovina,Europe,1993,43.9625,17.898333,1,40
Bosnia-Herzegovina,Europe,1993,44.154444,17.790278,1,18
Bosnia-Herzegovina,Europe,1993,44.426667,18.037778,1,1
Bosnia-Herzegovina,Europe,1993,43.2575,17.888611,1,2
Bosnia-Herzegovina,Europe,1993,44.154444,17.790278,1,71
Bosnia-Herzegovina,Europe,1993,44.816944,15.870833,1,1
Bosnia-Herzegovina,Europe,1994,44.226667,17.670556,1,5
Bosnia-Herzegovina,Europe,1993,43.826944,17.007778,1,1
Croatia,Europe,1995,45.159722,15.739444,1,6
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,3,2
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1994,44.106389,19.296944,3,0
Bosnia-Herzegovina,Europe,1993,44.872778,18.808333,1,60
Bosnia-Herzegovina,Europe,1994,44.734722,18.087778,1,4
Bosnia-Herzegovina,Europe,1993,43.666944,18.976389,1,5
Bosnia-Herzegovina,Europe,1994,43.950833,18.270833,1,2
Bosnia-Herzegovina,Europe,1992,44.143611,17.4,1,11
Bosnia-Herzegovina,Europe,1993,44.549167,18.096667,1,3
Bosnia-Herzegovina,Europe,1992,44.734722,18.087778,1,1
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,1
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,3
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,3
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,3
Croatia,Europe,1992,45.050278,18.755556,1,2
Croatia,Europe,1992,45.160278,18.015556,1,2
Croatia,Europe,1992,45.160278,18.015556,1,8
Croatia,Europe,1992,45.160278,18.015556,1,4
Croatia,Europe,1992,45.160278,18.015556,1,5
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,1,3
Bosnia-Herzegovina,Europe,1993,44.106389,19.296944,1,56
Bosnia-Herzegovina,Europe,1994,44.106389,19.296944,1,0
Croatia,Europe,1993,45.818333,17.181389,1,3
Bosnia-Herzegovina,Europe,1993,43.901944,18.348056,1,20
Croatia,Europe,1993,43.943333,15.451944,1,2
Croatia,Europe,1995,45.255,17.383056,3,2
Croatia,Europe,1993,45.159722,15.739444,1,60
Croatia,Europe,1992,45.3325,18.841389,1,1
Bosnia-Herzegovina,Europe,1994,44.201389,17.906389,1,2
Croatia,Europe,1992,45.551111,18.693889,1,6
Bosnia-Herzegovina,Europe,1993,44.386944,19.101389,1,23
Croatia,Europe,1995,44.950278,18.970278,1,2
Croatia,Europe,1992,45.117222,18.536944,1,1
Croatia,Europe,1992,43.8625,16.155556,1,2
Croatia,Europe,1992,45.117222,18.536944,1,2
Croatia,Europe,1993,44.034444,15.612778,1,7
Croatia,Europe,1995,45.166667,16.166667,1,1
Croatia,Europe,1992,42.650556,18.091389,1,1
Croatia,Europe,1992,42.650556,18.091389,1,5
Croatia,Europe,1993,43.943333,15.451944,1,1
Croatia,Europe,1993,44.034444,15.612778,1,2
Croatia,Europe,1993,43.943333,15.451944,1,1
Croatia,Europe,1993,43.943333,15.451944,1,5
Croatia,Europe,1993,44.456389,15.509722,1,1
Croatia,Europe,1993,43.943333,15.451944,1,1
Croatia,Europe,1993,44.145,15.246667,3,0
Croatia,Europe,1993,43.943333,15.451944,1,1
Croatia,Europe,1992,45.551111,18.693889,1,2
Croatia,Europe,1995,45.323611,15.698611,3,1
Croatia,Europe,1993,45.818333,17.181389,1,3
Croatia,Europe,1993,45.436389,17.188889,1,4
Croatia,Europe,1993,45.1667,15.5,1,0
Croatia,Europe,1993,43.703611,16.639444,1,1
Croatia,Europe,1993,45.466111,16.378333,1,1
Croatia,Europe,1992,43.796111,16.595833,1,1
Croatia,Europe,1992,43.8625,16.155556,1,24
Croatia,Europe,1992,44.119722,15.242222,1,5
Croatia,Europe,1993,44.113611,15.547778,1,1
Croatia,Europe,1995,45.288333,18.804722,1,0
Croatia,Europe,1992,42.650556,18.091389,1,1
Croatia,Europe,1993,44.119722,15.242222,1,1
Croatia,Europe,1993,44.546111,15.374722,1,1
Croatia,Europe,1995,44.546111,15.374722,1,3
Croatia,Europe,1993,44.119722,15.242222,1,1
Croatia,Europe,1995,45.436389,17.188889,3,54
Croatia,Europe,1993,45.491667,15.55,1,7
Croatia,Europe,1993,44.119722,15.242222,1,1
Croatia,Europe,1992,44.119722,15.242222,1,3
Croatia,Europe,1993,44.471667,15.405,1,26
Croatia,Europe,1993,43.946944,15.841944,1,1
Croatia,Europe,1993,44.689722,15.627778,1,26
Croatia,Europe,1993,45.383333,15.45,1,1
Croatia,Europe,1992,45.536389,15.548611,1,3
Croatia,Europe,1992,42.650556,18.091389,1,2
Croatia,Europe,1993,42.650556,18.091389,1,1
Croatia,Europe,1993,44.546111,15.374722,1,1
Croatia,Europe,1993,44.546111,15.374722,1,2
Croatia,Europe,1993,44.300556,15.854722,1,1
Croatia,Europe,1992,45.166667,15.5,1,2
Croatia,Europe,1993,44.119722,15.242222,1,2
Croatia,Europe,1993,45.491667,15.55,1,7
Croatia,Europe,1993,45.491667,15.55,1,3
Bosnia-Herzegovina,Europe,1995,44.045833,16.848611,1,5
Croatia,Europe,1995,44.043889,16.2,1,0
Croatia,Europe,1995,44.043889,16.2,1,15
Croatia,Europe,1995,44.043889,16.2,1,7
Croatia,Europe,1995,44.043889,16.2,3,15
Croatia,Europe,1995,44.043889,16.2,1,110
Croatia,Europe,1995,44.043889,16.2,1,0
Croatia,Europe,1995,45.159722,15.739444,1,29
Croatia,Europe,1995,45.159722,15.739444,1,29
Croatia,Europe,1995,45.159722,15.739444,1,30
Croatia,Europe,1992,44.034444,15.612778,1,5
Croatia,Europe,1995,45.159722,15.739444,1,30
Croatia,Europe,1993,45.159722,15.739444,1,124
Croatia,Europe,1995,45.159722,15.739444,1,392
Croatia,Europe,1993,44.678611,15.499722,1,1
Croatia,Europe,1995,45.153611,17.337778,1,1
Croatia,Europe,1993,44.456389,15.509722,3,18
Croatia,Europe,1993,44.0,15.583333,1,2
Croatia,Europe,1993,43.811389,16.343056,1,0
Croatia,Europe,1993,44.034444,15.612778,1,6
Croatia,Europe,1995,44.063333,16.384722,1,1
Croatia,Europe,1993,44.034444,15.612778,1,0
Croatia,Europe,1993,44.300556,15.854722,1,21
Croatia,Europe,1995,44.043889,16.2,1,5
Croatia,Europe,1995,44.063333,16.384722,1,1
Croatia,Europe,1995,45.551111,18.693889,1,1
Croatia,Europe,1993,45.338056,16.088056,3,0
Croatia,Europe,1993,45.4,15.830833,1,1
Croatia,Europe,1995,45.370278,18.795,1,2
Croatia,Europe,1995,45.194722,17.215833,1,0
Croatia,Europe,1995,45.194722,17.215833,1,0
Croatia,Europe,1995,45.194722,17.215833,1,0
Croatia,Europe,1995,45.194722,17.215833,1,0
Croatia,Europe,1995,45.340556,16.976944,1,3
Croatia,Europe,1993,44.200556,15.682222,1,3
Croatia,Europe,1995,45.258333,17.201667,1,15
Croatia,Europe,1992,45.551111,18.693889,1,1
Croatia,Europe,1992,45.551111,18.693889,1,1
Croatia,Europe,1995,45.166667,15.5,3,50
Croatia,Europe,1995,45.551111,18.693889,1,1
Croatia,Europe,1995,45.551111,18.693889,1,1
Croatia,Europe,1993,44.869444,15.2375,1,1
Croatia,Europe,1995,45.320278,17.028056,3,1
Croatia,Europe,1995,45.166667,15.5,3,2
Croatia,Europe,1995,45.177,17.312,1,1
Croatia,Europe,1993,45.818333,17.181389,1,2
Croatia,Europe,1993,45.818333,17.181389,1,2
Croatia,Europe,1995,45.466111,16.378333,1,4
Croatia,Europe,1995,45.466111,16.378333,1,3
Croatia,Europe,1993,43.820278,15.923611,1,1
Croatia,Europe,1992,45.160278,18.015556,1,10
Croatia,Europe,1992,45.160278,18.015556,1,14
Croatia,Europe,1993,43.513889,16.455833,3,10
Croatia,Europe,1995,45.551111,18.693889,1,5
Croatia,Europe,1995,44.043889,16.2,1,5
Croatia,Europe,1993,44.05,15.316667,1,1
Croatia,Europe,1993,45.365,16.566944,1,1
Croatia,Europe,1995,43.721944,15.853056,1,2
Croatia,Europe,1995,43.960278,15.876667,3,12
Croatia,Europe,1995,45.258333,17.201667,1,7
Croatia,Europe,1995,45.258333,17.201667,1,8
Croatia,Europe,1995,45.258333,17.201667,1,8
Croatia,Europe,1995,45.258333,17.201667,1,8
Croatia,Europe,1995,45.258333,17.201667,1,9
Croatia,Europe,1995,45.258333,17.201667,1,0
Croatia,Europe,1995,45.258333,17.201667,1,1
Croatia,Europe,1995,45.258333,17.201667,1,1
Croatia,Europe,1995,45.258333,17.201667,1,1
Croatia,Europe,1995,45.258333,17.201667,1,0
Croatia,Europe,1995,45.258333,17.201667,1,0
Croatia,Europe,1995,45.258333,17.201667,1,0
Croatia,Europe,1995,45.258333,17.201667,1,15
Croatia,Europe,1995,45.258333,17.201667,1,0
Croatia,Europe,1995,45.258333,17.201667,1,15
Croatia,Europe,1995,45.258333,17.201667,1,15
Croatia,Europe,1995,45.258333,17.201667,1,15
Croatia,Europe,1995,45.5,18.416667,1,1
Croatia,Europe,1995,45.8,16.0,1,5
Croatia,Europe,1995,45.8,16.0,1,1
Croatia,Europe,1995,45.8,16.0,1,0
Croatia,Europe,1995,45.8,16.0,1,6
Croatia,Europe,1993,44.855278,15.356944,1,0
Serbia (Yugoslavia),Europe,1991,45.7125,16.075556,1,4
Serbia (Yugoslavia),Europe,1999,42.856944,21.656389,1,1
Serbia (Yugoslavia),Europe,1991,45.231667,16.539167,1,3
Serbia (Yugoslavia),Europe,1991,46.411389,16.154444,1,1
Serbia (Yugoslavia),Europe,1991,45.551111,18.693889,1,2
Serbia (Yugoslavia),Europe,1998,42.666667,21.166667,3,1
Serbia (Yugoslavia),Europe,1999,42.583333,21.0,3,0
Serbia (Yugoslavia),Europe,1999,42.231944,21.259444,1,2
Serbia (Yugoslavia),Europe,1991,44.869444,15.2375,2,4
Serbia (Yugoslavia),Europe,1999,42.551389,20.835278,1,1
Serbia (Yugoslavia),Europe,1998,42.537778,20.291111,1,0
Serbia (Yugoslavia),Europe,1999,42.955,21.016111,1,0
Serbia (Yugoslavia),Europe,1999,42.518611,21.894722,1,1
Serbia (Yugoslavia),Europe,1998,42.380278,20.430833,1,0
Serbia (Yugoslavia),Europe,1998,42.55,20.784722,1,0
Serbia (Yugoslavia),Europe,1991,45.338056,16.088056,1,6
Serbia (Yugoslavia),Europe,1999,42.415556,20.229722,1,2
Albania,Europe,1999,42.198056,20.473889,1,0
Serbia (Yugoslavia),Europe,1999,42.803056,20.928889,1,0
Ukraine,Europe,2015,48.15,38.65,1,6
Serbia (Yugoslavia),Europe,1999,42.7325,20.66,1,0
Serbia (Yugoslavia),Europe,1999,42.583333,21.0,1,0
Ukraine,Europe,2015,48.333333,38.4,1,11
Serbia (Yugoslavia),Europe,1998,42.641667,21.060833,1,0
Serbia (Yugoslavia),Europe,1991,45.269722,18.851111,2,3
Albania,Europe,1999,42.450278,20.184167,1,4
Serbia (Yugoslavia),Europe,1998,42.641389,20.753611,1,3
Serbia (Yugoslavia),Europe,1991,45.231667,16.539167,2,1
Serbia (Yugoslavia),Europe,1999,43.324722,21.903333,1,1
Ukraine,Europe,2015,48.313148,38.277561,1,1
Serbia (Yugoslavia),Europe,1991,45.258333,17.201667,1,9
Serbia (Yugoslavia),Europe,1998,42.371667,20.715556,1,5
Albania,Europe,1999,42.244444,20.3425,1,0
Ukraine,Europe,2015,48.075,37.725556,1,2
Albania,Europe,1999,42.404167,20.166667,1,2
Serbia (Yugoslavia),Europe,1999,43.616944,21.0025,1,2
Ukraine,Europe,2015,47.094565,37.815639,1,1
"Macedonia, FYR",Europe,2001,42.0,21.433333,1,5
Ukraine,Europe,2015,48.075,37.725556,1,1
Serbia (Yugoslavia),Europe,1998,42.537778,20.291111,3,6
"Macedonia, FYR",Europe,2001,42.173903,21.628717,1,0
"Macedonia, FYR",Europe,2001,42.20611,21.66306,1,0
Ukraine,Europe,2015,48.92,39.02,1,5
Ukraine,Europe,2015,48.333333,38.4,1,21
Ukraine,Europe,2015,48.145278,37.745,1,2
Ukraine,Europe,2015,48.0,37.805278,1,4
Ukraine,Europe,2015,48.15,38.65,1,12
Ukraine,Europe,2015,48.333333,38.4,1,11
Ukraine,Europe,2015,48.0,37.805278,1,8
Ukraine,Europe,2015,48.0,37.805278,1,1
Ukraine,Europe,2015,48.333333,38.4,1,19
Ukraine,Europe,2015,48.333333,38.4,1,13
Ukraine,Europe,2015,48.145278,37.745,1,3
Ukraine,Europe,2015,48.333333,38.4,1,2
Ukraine,Europe,2015,48.15,38.65,1,3
Ukraine,Europe,2015,48.15,38.65,1,7
Ukraine,Europe,2015,48.333333,38.4,1,7
Ukraine,Europe,2015,48.716667,37.533333,1,16
Ukraine,Europe,2015,48.333333,38.4,1,8
Ukraine,Europe,2015,48.0,37.805278,1,11
Ukraine,Europe,2015,48.379985,38.345045,1,4
Ukraine,Europe,2015,48.721895,39.25145,1,2
Ukraine,Europe,2015,48.566667,39.3,1,3
Ukraine,Europe,2015,48.15,38.65,1,5
Ukraine,Europe,2015,48.595434,37.994085,1,3
Ukraine,Europe,2015,48.0,37.805278,1,2
Ukraine,Europe,2015,48.333333,38.4,1,7
Ukraine,Europe,2015,48.633333,38.38,1,2
Ukraine,Europe,2015,48.313148,38.277561,1,4
Ukraine,Europe,2015,48.333333,38.4,1,5
Ukraine,Europe,2015,48.333333,38.4,1,13
Ukraine,Europe,2015,48.0,37.805278,1,1
Ukraine,Europe,2015,48.333333,38.4,1,71
Ukraine,Europe,2015,48.15,38.65,1,2
Ukraine,Europe,2015,48.06087,37.681397,1,2
Ukraine,Europe,2015,48.06087,37.681397,1,1
Ukraine,Europe,2015,48.15,38.65,1,1
Ukraine,Europe,2015,48.0,37.805278,1,1
Ukraine,Europe,2015,48.15,38.65,1,209
Ukraine,Europe,2015,48.15,38.65,1,1
Ukraine,Europe,2015,48.14,37.74,1,1
